Micromagnetic energy calculation : BEMScript 2014
Mesh data:
19 August 2021  13:29:04
         Nodes    Tetrahedra   Bndry nodes   Bndry faces        Volume
          5870         30390          1795          3586  0.494123E-02
Material data:
      Temp (c)            Ms            K1        LamdaS        SigmaS          A_ex Vol^(1/3) (m)     QHardness   Lam_Ex (nm)      Kd V (J)
            20  0.482477E+06 -0.130397E+05  0.475060E-04  0.000000E+00  0.134441E-10  0.170325E-06 -0.891528E-01  0.958736E+01  0.722717E-15
External field direction (x,y,z) and strength B (T):
            hx            hy            hz         B (T)
  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
Energies in units of Kd V:
Global-N-Eva      N-Eval              E-Anis                    E-Stress                     E-Exch1                     E-Exch2                     E-Exch3                     E-Exch4                       E-ext                     E-Demag                       E-Tot                          Mx                          My                          Mz
        2052        2052   -0.17614099567488755022E-01  0.00000000000000000000E+00  0.10360703778963101240E+00  0.10484123872316233883E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25293139655645491964E-01  0.11128607787778775629E+00 -0.71214452684965331986E-01 -0.72707327812706293302E-01 -0.29009953453407464133E-02
        2053        2053   -0.17613863718469298381E-01  0.00000000000000000000E+00  0.10360572088525873968E+00  0.10483992564271178705E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25293930771142787706E-01  0.11128578793793221513E+00 -0.71214610883819098874E-01 -0.72694354197411131802E-01 -0.28969154223506062180E-02
        2054        2054   -0.17613400318283678470E-01  0.00000000000000000000E+00  0.10620014570278063504E+00  0.10863403470137257545E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25286526098671744528E-01  0.11387327148316868375E+00 -0.71567517533948327157E-01 -0.73751156307284307379E-01 -0.30388722569561267030E-02
        2055        2055   -0.17613772341252515591E-01  0.00000000000000000000E+00  0.10360522599018824608E+00  0.10483943108588379689E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25294224513934780718E-01  0.11128567816287050773E+00 -0.71214590349529607871E-01 -0.72689367669874452305E-01 -0.28954497279727012433E-02
        2056        2056   -0.17613681090438270543E-01  0.00000000000000000000E+00  0.10360473153641341915E+00  0.10483893713474219667E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25294517878008616202E-01  0.11128556832398375787E+00 -0.71214570359530507404E-01 -0.72684372255612597624E-01 -0.28939845110189797890E-02
        2057        2057   -0.17613589933286034200E-01  0.00000000000000000000E+00  0.10360423747945970985E+00  0.10483844372635063580E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25294810957118229328E-01  0.11128545850329191191E+00 -0.71214550038337084970E-01 -0.72679367761243202084E-01 -0.28925210530124671401E-02
        2058        2058   -0.17613498855504911705E-01  0.00000000000000000000E+00  0.10360374380552263285E+00  0.10483795082175477453E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25295103708861677028E-01  0.11128534865887938776E+00 -0.71214528770051535589E-01 -0.72674354154041650999E-01 -0.28910599761155222551E-02
        2059        2059   -0.17613264267766017696E-01  0.00000000000000000000E+00  0.10360243351915279786E+00  0.10483664656679292371E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25295889055877138207E-01  0.11128505830726391490E+00 -0.71214658752736706426E-01 -0.72661218341317626579E-01 -0.28870255257383531204E-02
        2060        2060   -0.17613029370995850892E-01  0.00000000000000000000E+00  0.10360112509299727879E+00  0.10483534225838853082E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25296672009835038247E-01  0.11128476773183647308E+00 -0.71214749718055553318E-01 -0.72648013275054212912E-01 -0.28830417714498387215E-02
        2061        2061   -0.17612794846784213254E-01  0.00000000000000000000E+00  0.10359981946857568791E+00  0.10483404062720699801E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25297452350210216515E-01  0.11128447697200168076E+00 -0.71214813531436466087E-01 -0.72634744790033053952E-01 -0.28790795670262749918E-02
        2062        2062   -0.17612560374380428763E-01  0.00000000000000000000E+00  0.10359851585470582214E+00  0.10483274078138431207E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25298230543579949825E-01  0.11128418602390532932E+00 -0.71214855685032468768E-01 -0.72621407616888081216E-01 -0.28751543794835951462E-02
        2063        2063   -0.17612097746766142148E-01  0.00000000000000000000E+00  0.10619287071021540902E+00  0.10862671818853220085E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25290857967724945238E-01  0.11387163093117420865E+00 -0.71567164698314561511E-01 -0.73677343874139808455E-01 -0.30170531537910372059E-02
        2064        2064   -0.17612469521452157883E-01  0.00000000000000000000E+00  0.10359802598627859682E+00  0.10483225124992295862E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25298519394220196632E-01  0.11128407585904663557E+00 -0.71214791277822472870E-01 -0.72616284200908848279E-01 -0.28737468861376766309E-02
        2065        2065   -0.17612378794363732493E-01  0.00000000000000000000E+00  0.10359753654842189519E+00  0.10483176231539537149E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25298807870328513664E-01  0.11128396562438669370E+00 -0.71214727438748876009E-01 -0.72611151973358087353E-01 -0.28723398266576774356E-02
        2066        2066   -0.17612288159989924335E-01  0.00000000000000000000E+00  0.10359704749598894202E+00  0.10483127391302778098E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25299096076995777893E-01  0.11128385541299479211E+00 -0.71214663303911587833E-01 -0.72606010771039716789E-01 -0.28709344672936832482E-02
        2067        2067   -0.17612197604063524470E-01  0.00000000000000000000E+00  0.10359655881526322330E+00  0.10483078600339962305E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25299383964971222660E-01  0.11128374517617092843E+00 -0.71214598263116685173E-01 -0.72600860577763076664E-01 -0.28695314205269611615E-02
        2068        2068   -0.17611964379080150001E-01  0.00000000000000000000E+00  0.10359526162682086703E+00  0.10482949478475610261E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25300156547222462516E-01  0.11128345379496318301E+00 -0.71214612826613857277E-01 -0.72587363424994416627E-01 -0.28656505205186945211E-02
        2069        2069   -0.17611730833247418032E-01  0.00000000000000000000E+00  0.10359396621373884173E+00  0.10482820343384807726E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25300926788466050754E-01  0.11128316216895746404E+00 -0.71214588977110374057E-01 -0.72573798708368983390E-01 -0.28618193929361912184E-02
        2070        2070   -0.17611497655399151879E-01  0.00000000000000000000E+00  0.10359267353181768334E+00  0.10482691469084497171E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25301694470166096601E-01  0.11128287034658461419E+00 -0.71214538300038321417E-01 -0.72560171663121481034E-01 -0.28580092589127951801E-02
        2071        2071   -0.17611264521908587266E-01  0.00000000000000000000E+00  0.10359138278138450839E+00  0.10482562765601413646E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25302460064567669495E-01  0.11128257832404359062E+00 -0.71214466332779793878E-01 -0.72546477139062412465E-01 -0.28542354909194584019E-02
        2072        2072   -0.17610802712491161609E-01  0.00000000000000000000E+00  0.10618568437367055524E+00  0.10861950388558672120E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25295118857560701386E-01  0.11387000051874010542E+00 -0.71566195950455158137E-01 -0.73601560835901552737E-01 -0.29960657438851154115E-02
        2073        2073   -0.17611174178786815486E-01  0.00000000000000000000E+00  0.10359089777847017844E+00  0.10482514298992133550E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25302744145050272417E-01  0.11128246774473363190E+00 -0.71214358774939770513E-01 -0.72541219160890096918E-01 -0.28528849588780962575E-02
        2074        2074   -0.17611083961000618958E-01  0.00000000000000000000E+00  0.10359041319571095363E+00  0.10482465891229077182E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25303027894640874040E-01  0.11128235712935119484E+00 -0.71214251807850958986E-01 -0.72535952442240578253E-01 -0.28515348189799673631E-02
        2075        2075   -0.17610993836197068318E-01  0.00000000000000000000E+00  0.10358992898924820891E+00  0.10482417535896161598E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25303311349780300415E-01  0.11128224650283143060E+00 -0.71214144583612720707E-01 -0.72530676845628153093E-01 -0.28501863213143624823E-02
        2076        2076   -0.17610903788858694313E-01  0.00000000000000000000E+00  0.10358944514332184272E+00  0.10482369228734630950E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25303594494605827214E-01  0.11128213584906898603E+00 -0.71214036492209614737E-01 -0.72525392375301839243E-01 -0.28488400706510857291E-02
        2077        2077   -0.17610671892185670445E-01  0.00000000000000000000E+00  0.10358816063514716954E+00  0.10482241369141152842E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25304354588675859183E-01  0.11128184333163737563E+00 -0.71213937542302263584E-01 -0.72511539993686327521E-01 -0.28451094459801288747E-02
        2078        2078   -0.17610439659479271840E-01  0.00000000000000000000E+00  0.10358687781325932875E+00  0.10482113487855909684E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25305112435888014316E-01  0.11128155058966807123E+00 -0.71213800750547298635E-01 -0.72497621700706782466E-01 -0.28414276980220868479E-02
        2079        2079   -0.17610207790809927209E-01  0.00000000000000000000E+00  0.10358559765448215051E+00  0.10481985860743386896E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25305867775921232765E-01  0.11128125763959345607E+00 -0.71213637444673349997E-01 -0.72483642130391351399E-01 -0.28377664016941343654E-02
        2080        2080   -0.17609975959361034992E-01  0.00000000000000000000E+00  0.10358431935009529412E+00  0.10481858396954843449E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25306621086931446046E-01  0.11128096447766569477E+00 -0.71213453203660015411E-01 -0.72469596249528117626E-01 -0.28341408403386417376E-02
        2081        2081   -0.17609515006685293875E-01  0.00000000000000000000E+00  0.10617858407240528262E+00  0.10861238921842834848E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25299310553677505087E-01  0.11386837961939749730E+00 -0.71564621006796808045E-01 -0.73523840228742032288E-01 -0.29758924581420849800E-02
        2082        2082   -0.17609886111950141807E-01  0.00000000000000000000E+00  0.10358383905537445202E+00  0.10481810401257474208E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25306900516198518186E-01  0.11128085345962282493E+00 -0.71213303188947335576E-01 -0.72464205955060090325E-01 -0.28328460680138076687E-02
        2083        2083   -0.17609796389425818458E-01  0.00000000000000000000E+00  0.10358335917068232923E+00  0.10481762463586964673E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25307179625373422277E-01  0.11128074240662993999E+00 -0.71213153786140792612E-01 -0.72458806987255180987E-01 -0.28315516479720912076E-02
        2084        2084   -0.17609706759201530779E-01  0.00000000000000000000E+00  0.10358287965179112378E+00  0.10481714577377194975E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25307458447487062719E-01  0.11128063134007665225E+00 -0.71213004158831458290E-01 -0.72453399237008442313E-01 -0.28302588150544757267E-02
        2085        2085   -0.17609617205586059613E-01  0.00000000000000000000E+00  0.10358240048267707001E+00  0.10481666738281666951E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25307736967532083044E-01  0.11128052024462310732E+00 -0.71212853702021156055E-01 -0.72447982725441381624E-01 -0.28289681651023149134E-02
        2086        2086   -0.17609386598974749449E-01  0.00000000000000000000E+00  0.10358112823867730856E+00  0.10481540099562344781E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25308484920067236823E-01  0.11128022655976978206E+00 -0.71212643050145768564E-01 -0.72433781031059907285E-01 -0.28253846389996810883E-02
        2087        2087   -0.17609155644484383862E-01  0.00000000000000000000E+00  0.10357985759911846058E+00  0.10481413431604309772E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25309230683010466162E-01  0.11127993263764453247E+00 -0.71212395123688737586E-01 -0.72419515020039765263E-01 -0.28218491138358990124E-02
        2088        2088   -0.17608925049967798226E-01  0.00000000000000000000E+00  0.10357858955592090522E+00  0.10481287011275669530E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25309973989933797628E-01  0.11127963849588690115E+00 -0.71212120981012788645E-01 -0.72405188744857296168E-01 -0.28183335188015352750E-02
        2089        2089   -0.17608694485766081261E-01  0.00000000000000000000E+00  0.10357732329198009180E+00  0.10481160746954611140E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25310715324578833552E-01  0.11127934413079285103E+00 -0.71211826245959744530E-01 -0.72390797288701347334E-01 -0.28148530456298375552E-02
        2090        2090   -0.17608234425196860745E-01  0.00000000000000000000E+00  0.10617156724211093688E+00  0.10860537167004925829E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25303434796851105582E-01  0.11386676761376517131E+00 -0.71562449206862541184E-01 -0.73444213929599169721E-01 -0.29565162935057142692E-02
        2091        2091   -0.17608605120682983836E-01  0.00000000000000000000E+00  0.10357684755243461161E+00  0.10481113206992308251E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25310990218368516202E-01  0.11127923265012013010E+00 -0.71211634441015123076E-01 -0.72385276844086160475E-01 -0.28136128678684312575E-02
        2092        2092   -0.17608515880084368160E-01  0.00000000000000000000E+00  0.10357637221307849917E+00  0.10481065724254096105E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25311264802530937523E-01  0.11127912113552507201E+00 -0.71211443268048679744E-01 -0.72379747789507634104E-01 -0.28123730041486765842E-02
        2093        2093   -0.17608426731137334642E-01  0.00000000000000000000E+00  0.10357589722929691489E+00  0.10481018292028014549E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25311539106803317145E-01  0.11127900960496288352E+00 -0.71211251901680927556E-01 -0.72374210043746306509E-01 -0.28111346743776213092E-02
        2094        2094   -0.17608337657978902213E-01  0.00000000000000000000E+00  0.10357542258480437192E+00  0.10480970905884526290E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25311813117046260552E-01  0.11127889804387174066E+00 -0.71211059741834351056E-01 -0.72368663644495900833E-01 -0.28098984656542065098E-02
        2095        2095   -0.17608108307158049782E-01  0.00000000000000000000E+00  0.10357416220390597283E+00  0.10480845448252565366E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25312549231436255737E-01  0.11127860312818418920E+00 -0.71210739138700143713E-01 -0.72354118336707989867E-01 -0.28064589582757039701E-02
        2096        2096   -0.17607878596835040141E-01  0.00000000000000000000E+00  0.10357290334750514360E+00  0.10480719954045608633E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25313283212145612500E-01  0.11127830796281570902E+00 -0.71210381810812406478E-01 -0.72339510260506792449E-01 -0.28030665987116357152E-02
        2097        2097   -0.17607649242606302625E-01  0.00000000000000000000E+00  0.10357164702246357546E+00  0.10480594701094914090E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25314014786621982095E-01  0.11127801256647924799E+00 -0.71209998551320013993E-01 -0.72324842896577826168E-01 -0.27996936649066451672E-02
        2098        2098   -0.17607419912020420144E-01  0.00000000000000000000E+00  0.10357039240339543928E+00  0.10480469597021861705E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25314744444134978929E-01  0.11127771693551000154E+00 -0.71209595029053204818E-01 -0.72310111443086910743E-01 -0.27963552580297238240E-02
        2099        2099   -0.17606960774399559727E-01  0.00000000000000000000E+00  0.10616463138713008729E+00  0.10859844878229242549E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25307493281236572574E-01  0.11386516389396711402E+00 -0.71559689521444466709E-01 -0.73362712680373989849E-01 -0.29379207665854926816E-02
        2100        2100   -0.17607331016359452358E-01  0.00000000000000000000E+00  0.10356992106985751789E+00  0.10480422497992901432E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25315014915181136002E-01  0.11127760496867919460E+00 -0.71209362073491891398E-01 -0.72304462937931288091E-01 -0.27951685455438173705E-02
        2101        2101   -0.17607242244823382432E-01  0.00000000000000000000E+00  0.10356945012693867525E+00  0.10480375455405460672E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25315285086744510751E-01  0.11127749296885980357E+00 -0.71209129768715323516E-01 -0.72298805882473990425E-01 -0.27939821105266407671E-02
        2102        2102   -0.17607153564324733164E-01  0.00000000000000000000E+00  0.10356897952962858256E+00  0.10480328462404431278E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25315554985403988103E-01  0.11127738095070782709E+00 -0.71208897300104073702E-01 -0.72293140222914442639E-01 -0.27927971581765968952E-02
        2103        2103   -0.17607064958832761847E-01  0.00000000000000000000E+00  0.10356850926138512492E+00  0.10480281514478802241E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25315824597871752766E-01  0.11127726890042410890E+00 -0.71208664072437644066E-01 -0.72287466013225942785E-01 -0.27916142670117685860E-02
        2104        2104   -0.17606836830764655694E-01  0.00000000000000000000E+00  0.10356726035255060803E+00  0.10480157199152584369E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25316549169780017126E-01  0.11127697269156597293E+00 -0.71208235197593283683E-01 -0.72272582589545733556E-01 -0.27883157931934722529E-02
        2105        2105   -0.17606608331811105655E-01  0.00000000000000000000E+00  0.10356601289014959189E+00  0.10480032840120340198E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25317271662538276544E-01  0.11127667622087676624E+00 -0.71207770130855899127E-01 -0.72257637900295296207E-01 -0.27850636360352461207E-02
        2106        2106   -0.17606380185261154975E-01  0.00000000000000000000E+00  0.10356476789581789411E+00  0.10479908716138087998E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25317991797499612983E-01  0.11127637950805635558E+00 -0.71207279404176690440E-01 -0.72242634863855945127E-01 -0.27818304169124983410E-02
        2107        2107   -0.17606152055918606464E-01  0.00000000000000000000E+00  0.10356352453599153296E+00  0.10479784734087478626E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25318710069405999524E-01  0.11127608254947891908E+00 -0.71206768731499003877E-01 -0.72227568791996890618E-01 -0.27786311474373923125E-02
        2108        2108   -0.17605693868409141856E-01  0.00000000000000000000E+00  0.10615777407256782316E+00  0.10859161815972988296E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25311487656848940392E-01  0.11386356786100763905E+00 -0.71556350552685776822E-01 -0.73279366119119795919E-01 -0.29200899231260350926E-02
        2109        2109   -0.17606063617260168247E-01  0.00000000000000000000E+00  0.10356305746305617677E+00  0.10479738061564156104E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25318976227509414068E-01  0.11127597007330541912E+00 -0.71206495238383946123E-01 -0.72221794241080591870E-01 -0.27774968058708747638E-02
        2110        2110   -0.17605975302407372851E-01  0.00000000000000000000E+00  0.10356259077142923597E+00  0.10479691444720128091E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25319242095963669786E-01  0.11127585756498553637E+00 -0.71206222413621761413E-01 -0.72216011195886456453E-01 -0.27763627068203636239E-02
        2111        2111   -0.17605887078012458224E-01  0.00000000000000000000E+00  0.10356212441570109006E+00  0.10479644876559263134E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25319507698331588513E-01  0.11127574503602022382E+00 -0.71205949453102435065E-01 -0.72210219629587818480E-01 -0.27752300409992500599E-02
        2112        2112   -0.17605798927879615784E-01  0.00000000000000000000E+00  0.10356165837907661820E+00  0.10479598352491242830E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25319773022148037156E-01  0.11127563247334504304E+00 -0.71205675766395984394E-01 -0.72204419612146381047E-01 -0.27740993785001504153E-02
        2113        2113   -0.17605571990778456221E-01  0.00000000000000000000E+00  0.10356042056109686367E+00  0.10479475141676075634E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25320486339623218125E-01  0.11127533490994162557E+00 -0.71205140230083785458E-01 -0.72189203372914068080E-01 -0.27709390450750466008E-02
        2114        2114   -0.17605344671650088179E-01  0.00000000000000000000E+00  0.10355918411332516726E+00  0.10479351880220764970E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25321197631095200553E-01  0.11127503707277028311E+00 -0.71204569018161148475E-01 -0.72173927326729378495E-01 -0.27678242185169921533E-02
        2115        2115   -0.17605117701422097476E-01  0.00000000000000000000E+00  0.10355795007200468971E+00  0.10479228847772671662E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25321906611880436871E-01  0.11127473898246302564E+00 -0.71203972405296703241E-01 -0.72158593838865900394E-01 -0.27647278585002802234E-02
        2116        2116   -0.17604890742198540249E-01  0.00000000000000000000E+00  0.10355671759548348843E+00  0.10479105950488354360E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25322613782139992422E-01  0.11127444063542495101E+00 -0.71203356150675425895E-01 -0.72143198333360136765E-01 -0.27616648880364499767E-02
        2117        2117   -0.17604433528911819784E-01  0.00000000000000000000E+00  0.10615099292298779687E+00  0.10858487746878350833E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25315419530596822151E-01  0.11386197892467278536E+00 -0.71552440541963913123E-01 -0.73194202807726940763E-01 -0.29030083206877778726E-02
        2118        2118   -0.17604802748603487483E-01  0.00000000000000000000E+00  0.10355625464141468561E+00  0.10479059690408379368E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25322875734228807859E-01  0.11127432762704002334E+00 -0.71203042707153746393E-01 -0.72137299678422348026E-01 -0.27605818570375106370E-02
        2119        2119   -0.17604714878533309075E-01  0.00000000000000000000E+00  0.10355579205959501710E+00  0.10479013485265578631E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25323137406202237548E-01  0.11127421458726394210E+00 -0.71202729948334944621E-01 -0.72131392581673892117E-01 -0.27594990351798042751E-02
        2120        2120   -0.17604627098375312533E-01  0.00000000000000000000E+00  0.10355532980421136569E+00  0.10478967327924777753E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25323398818749523476E-01  0.11127410152458556969E+00 -0.71202417080392862991E-01 -0.72125477042821753426E-01 -0.27584175989134552751E-02
        2121        2121   -0.17604539391771589774E-01  0.00000000000000000000E+00  0.10355486785822250184E+00  0.10478921213717731775E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25323659960191466367E-01  0.11127398842664237844E+00 -0.71202103517614398487E-01 -0.72119553147541703986E-01 -0.27573381100538078836E-02
        2122        2122   -0.17604313615085409594E-01  0.00000000000000000000E+00  0.10355364075946107971E+00  0.10478799070580785413E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25324362303802836621E-01  0.11127368944817850327E+00 -0.71201462862384226615E-01 -0.72104009200653670919E-01 -0.27543131134589076206E-02
        2123        2123   -0.17604087445471480050E-01  0.00000000000000000000E+00  0.10355241495647463101E+00  0.10478676870058060977E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25325062659888642608E-01  0.11127339017089180051E+00 -0.71200787031607107314E-01 -0.72088406862351142590E-01 -0.27513328347212595570E-02
        2124        2124   -0.17603861621911978674E-01  0.00000000000000000000E+00  0.10355119149758770791E+00  0.10478554892375094298E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25325760767095785442E-01  0.11127309064277150774E+00 -0.71200086035892493075E-01 -0.72072747951005322609E-01 -0.27483705725658206902E-02
        2125        2125   -0.17603635803307680213E-01  0.00000000000000000000E+00  0.10354996953624812095E+00  0.10478433043312757045E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25326457114124928394E-01  0.11127279084706535872E+00 -0.71199365692355520707E-01 -0.72057028005361609124E-01 -0.27454411557772694964E-02
        2126        2126   -0.17603179586007232371E-01  0.00000000000000000000E+00  0.10614428561935645989E+00  0.10857822449283618949E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25319290479275693290E-01  0.11386039651262491734E+00 -0.71547967286668553988E-01 -0.73107250253962363651E-01 -0.28866610631620806017E-02
        2127        2127   -0.17603548243449746585E-01  0.00000000000000000000E+00  0.10354951056240267737E+00  0.10478387181898045355E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25326714978528994116E-01  0.11127267729748192837E+00 -0.71199012857473042981E-01 -0.72051007116531312624E-01 -0.27444084097503038296E-02
        2128        2128   -0.17603460806689442270E-01  0.00000000000000000000E+00  0.10354905195292843367E+00  0.10478341374805319464E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25326972566068424453E-01  0.11127256371230741239E+00 -0.71198660726241633223E-01 -0.72044977835901205521E-01 -0.27433758387660103599E-02
        2129        2129   -0.17603373459711323112E-01  0.00000000000000000000E+00  0.10354859366095905959E+00  0.10478295614665086855E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25327229892021751317E-01  0.11127245009326948433E+00 -0.71198308510485461276E-01 -0.72038940185735408916E-01 -0.27423446080514935624E-02
        2130        2130   -0.17603286185589230722E-01  0.00000000000000000000E+00  0.10354813566884202292E+00  0.10478249896722463541E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25327486954211924503E-01  0.11127233643746471670E+00 -0.71197955629460449312E-01 -0.72032894270014830029E-01 -0.27413152708018321581E-02
        2131        2131   -0.17603061540739962931E-01  0.00000000000000000000E+00  0.10354691892862080693E+00  0.10478128785488785568E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25328178573722055777E-01  0.11127203596160289978E+00 -0.71197211331378781884E-01 -0.72017027532211910779E-01 -0.27384228955782525215E-02
        2132        2132   -0.17602836491669781455E-01  0.00000000000000000000E+00  0.10354570340781087123E+00  0.10478007609961495494E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.00000000000000000000E+00  0.25328868294888531171E-01  0.11127173521102962095E+00 -0.71196432330822401191E-01 -0.72001103780934161414E-01 -0.27355744730619326738E-02
